"","t_3_3_12","t_3_5_5","t_3_5_21","t_3_6_17","t_3_7_2","t_3_8_14","t_3_9_18","t_3_10_22","t_3_11_12","t_3_12_16","t_4_2_19","t_4_3_17","t_4_4_22","t_4_5_19","t_4_6_17","t_4_7_14","t_4_8_25","t_4_9_22","t_4_10_14","t_4_11_17","t_4_12_15","t_5_1_19","t_5_2_16","t_5_3_16","t_5_4_20","t_5_5_4","t_5_5_11","t_5_6_14","t_5_7_19","t_5_8_17","t_5_9_15","t_5_10_20","t_5_11_17","t_5_12_13","t_6_1_18","t_6_2_22","t_6_3_29","t_6_4_19","t_6_6_20","t_6_7_25","t_6_8_24","t_6_9_13","t_6_10_15","t_7_2_14","t_7_4_4","t_7_5_21","t_7_6_NA","t_7_8_NA","t_7_9_20","t_7_11_14","t_7_12_17","t_8_3_19","t_8_4_22","t_8_5_14","t_8_6_18","t_8_7_9","t_8_8_20","t_8_9_22","t_8_10_20","t_8_11_20","t_8_12_11","t_9_2_18","t_9_3_11","t_9_4_23","t_9_5_13","t_9_6_18","t_9_7_9","t_9_8_19","t_9_9_24","t_9_10_22","t_9_11_12","t_9_12_23","t_10_1_28","t_10_2_11","t_10_3_24","t_10_4_27","t_10_5_17","t_10_6_29","t_10_7_21","t_10_8_11","t_10_9_15","t_10_10_21","t_10_11_23","t_10_12_16","t_11_1_11"
"890_ARISA_526.8",0,na,0,0,0.000981041203730557,na,0,0,na,na,0,0,0.00994745758304882,0.0056032801640082,0.0165658779915335,0.00838342755480529,0,0.000171007353316193,0,0.0572524046009932,0,na,na,0,na,na,0,na,na,na,0,0,na,na,0,0.00011800826057824,0,0,0,0,0,0,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0.000591021867809109,0,0,na,0,na,0.0155409635397395,0.00343817534694269,0,0,0,0,na,na,na,0,0,0,0,0,na,0,0.000758034111535019,na,0.000723035428736008,0.000935048622528371,0.000450024751361325,0.000577026543220988
"890_ARISA_529.5",0,na,0.00220613678048039,0.00351517224343993,0.000776032593368921,na,0,0,na,na,0,0.000809046924721634,0,0.00125106255312766,0.00282314962693023,0,0,0,0,0,0,na,na,0,na,na,0,na,na,na,0,0,na,na,0,0,0,0.000780034321510146,0,0,0,0,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0,na,0,na,0.00158609833809696,0,0,0,0,0.000169009464530014,na,na,na,0.000572030317606833,0,0,0,0.0010380550169159,na,0,0,na,0,0,0,0
"890_ARISA_531.5",0,na,0.00635439397242629,0.00611029940467083,0.00349814692217073,na,0,0,na,na,0.000937053412044487,0.00314918265259385,0.00190608768003328,0.00196809840492025,0.00482125552654291,0.00136106941454014,0.000609028015288703,0,0.000697039731264682,0.0113384762160011,0.000422016880675227,na,na,0,na,na,0.00701835793625475,na,na,na,0,0,na,na,0,0,0,0.00455120025281112,0,0,0.000417017514735619,0.000132009504684337,na,na,na,na,na,na,na,na,0,0,0.000946046356271457,0.00221809759629424,0,0,0,0,0.000124008804625128,0.000440021121013809,na,0,na,0.00421326122219578,0.00179209139666123,0.00357920043522437,0,0,0,na,na,na,0.0020441083377419,0,0,0,0.00196810430952841,na,0,0.000580026101174553,na,0.000827040524985724,0.000569029589538656,0.000843046367550215,0.00127205851469168
"890_ARISA_532.4",0,na,0.00175810900275817,0.00347317018533908,0,na,0.000183010065553605,0.00026301157250919,na,na,0.00144808254070482,0,0,0,0,0.000205010455533232,0,0,0.000469026734523868,0,0.000488019520780831,na,na,0,na,na,0.000613031264594494,na,na,na,0,0,na,na,0,0,0.000653028080207449,0,0,0,0,0.000147010584762103,na,na,na,na,na,na,na,na,0.00128611703665034,0,0.000852041750045752,0.00212909368012193,0.000335013735563158,0,0,0,0.000493035005485389,0,na,0,na,0.000826051215175341,0.00128706564034766,0.00114506412359092,0,0,0.00030601713695967,na,na,na,0.000954050564679928,0,0,0.000490022050992295,0.0013880735678991,na,0,0.000443019935897115,na,0.000247012103593076,0,0.00026901479581377,0.000342015732723705
"890_ARISA_533.4",0,na,0.00203312605381534,0.00139006811333755,0,na,0,0,na,na,0,0.00234913624990249,0.00214009844452845,0,0,0,0,0,0.000653037223121718,0.00325213658973677,0.000505020200808032,na,na,0,na,na,0.00148307563685748,na,na,na,0,0,na,na,0,0,0.000820035261516245,0,0.000322012880515221,0,0,0.000322023185669368,na,na,na,na,na,na,na,na,0.00292626629023241,0,0.000243011907583472,0,0.000152006232255522,0,0,0,0.000101007171509177,0.000586028129350209,na,0,na,0.000792049107044637,0,0.00170809565335659,0,0,0.000333018649044347,na,na,na,0.000598031695679871,0,0,0.000494022231000395,0.000750039752106862,na,0,0.000616027721247456,na,0,0,0,0
"890_ARISA_533.6",0,na,0,0,0,na,0,0,na,na,0,0,0,0,0,0,0,0,0,0,0,na,na,0,na,na,0,na,na,na,0,0,na,na,0,0,0,0,0.000546021840873635,0,0,0,na,na,na,na,na,na,na,na,0,0,0,0.000812035729572101,0,0,0,0,0.000131009301660418,0,na,0,na,0.000404025049553072,0,0,0,0,0,na,na,na,0,0,0,0,0,na,0,0,na,0,0,0,0
"890_ARISA_534.1",0,na,0.00121007502465153,0,0,na,0,0,na,na,0,0.00194811299055345,0,0,0,0,0,0,0,0,0,na,na,0,na,na,0,na,na,na,0,0,na,na,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,0,0,0,0.000626027545211989,0,0,0,0,0,0,na,0,na,0.000376023313445434,0,0.000735041162305089,0,0,0,na,na,na,0,0,0,0,0,na,0,0,na,0,0,0,0
"890_ARISA_535",0,na,0,0,0.000791033223395383,na,0,0,na,na,0.00166309479640339,0,0,0,0,0,0.000286013156605204,0,0.000339019324101474,0.000953040027681163,0,na,na,0,na,na,0,na,na,na,0,0,na,na,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,0.00522947588230529,0,0,0,0,0,0,0,0,0,na,0,na,0.000858053199298357,0,0.000621034777947565,0,0,0,na,na,na,0,0.000217010633521043,0,0,0,na,0,0,na,0,0,0,0
"890_ARISA_536.9",0,na,0,0,0,na,0,0,na,na,0,0,0.000624028705320445,0,0,0,0,0.000336014448621291,0.000390022231267182,0,0.0016160646425857,na,na,0,na,na,0,na,na,na,0,0.00220009680425939,na,na,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,0.0137592520919404,0,0,0,0,0,0,0,0,0,na,0,na,0.00151309381181633,0.00101005151262714,0.000249013944780908,0,0,0,na,na,na,0.0026231390263684,0.000278013622667511,0.00135007155379235,0,0.00499426469602889,na,0,0,na,0,0,0,0
"890_ARISA_538.9",0.000272013328653104,na,0.0211443109472787,0.0189609290855252,0.00166406989093542,na,0.000582032011760647,0.00059002596114229,na,na,0.0146898373207273,0.00963755897842075,0.00148606835914452,0.0040342017100855,0.0114526069881704,0.0049462522588652,0.00903241549111259,0.00090203878766787,0.00591333706021243,0.0117274925546873,0.0030561222448898,na,na,0.00262716025677566,na,na,0.0515896310711846,na,na,na,0.00281608448253448,0.0063602798523135,na,na,0,0,0.00817335145411253,0.0235550364216025,0.00547721908876355,0.00333714349717038,0.0180607585518592,0.0127919210183133,na,na,na,na,na,na,na,na,0.00977888987897899,0,0.00383018767919628,0.00256711295296993,0.000820033621378477,0.0013230595376792,0.00112004928216842,0.00165006105225893,0.00207814754847594,0.00066903211354145,na,0.042565170823712,na,0.00962859697301233,0.00469823961022012,0.0111656252750154,0.00285712857078569,0.00110705645987945,0.00110406182746234,na,na,na,0.00729638670849555,0,0.00194710319646941,0,0.0102485431727882,na,0.00559618467409425,0.00206309283917776,na,0.00231011319554658,0.00243412657458188,0.00316217391956558,0.00185808547193171
"890_ARISA_540.1",0,na,0,0,0.000288012096508053,na,0,0,na,na,0,0,0.000721033167525706,0,0,0,0,0,0,0.000519021798915555,0,na,na,0,na,na,0,na,na,na,0,0.00170307493529715,na,na,0,0,0,0,0,0,0,0.00323423286476626,na,na,na,na,na,na,na,na,0.0132542061327581,0,0,0,0,0.00100804536204129,0,0,0.000164011644826783,0.000673032305550666,na,0,na,0.000308019097184025,0.000728037129893625,0.000985055163089133,0,0,0,na,na,na,0.00126106683654234,0,0,0,0.00133907097076145,na,0,0,na,0,0,0,0
"890_ARISA_541.5",0,na,0,0,0,na,0,0,na,na,0,0,0,0,0,0,0,0,0,0.000596025033051388,0,na,na,0,na,na,0,na,na,na,0,0,na,na,0,0.000106007420519436,0,0,0,0,0,0,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0,na,0.00601530678064581,na,0.000448027777722219,0,0,0,0,0,na,na,na,0,0,0,0,0,na,0,0,na,0,0,0,0
"890_ARISA_543.8",0,na,0.000491030443887521,0.000565027686356631,0,na,0,0,na,na,0,0,0,0,0,0,0,0,0,0,0,na,na,0,na,na,0,na,na,na,0,0,na,na,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,0.00108909910801883,0,0,0,0,0,0,0,0,0,na,0,na,0,0,0,0,0,0,na,na,na,0,0,0,0,0,na,0,0,na,0,0.000181009412489449,0,0
"890_ARISA_545.8",0.00265513010137497,na,0.00354321967962014,0.00211010339506636,0.00528422193732137,na,0.000625034376890729,0.000618027193196501,na,na,0.00396222584687327,0.00184710713221367,0.00438820185728544,0.00290514525726286,0.00333917697637975,0,0.00119505497252874,0.00129205555838901,0.00150108556187703,0.00390916418489577,0.00176307052282091,na,na,0.00435126542719106,na,na,0,na,na,na,0,0,na,na,0,0,0.00194608368159831,0,0,0.0013000559024038,0.00342914402404901,0.00120208655023162,na,na,na,na,na,na,na,na,0,0.000846043994287703,0.00251312314303401,0.000628027633215862,0,0,0,0,0.00420829878921403,0.00255212250188009,na,0,na,0.00415425756396897,0.00561528637960536,0.00388221740417463,0.00226510192958683,0.00145007395377164,0.00266114902434536,na,na,na,0.00350018550983202,0.00963647218713717,0.00135207165979797,0,0.00118606286133165,na,0.000585019305637086,0.00320214409648434,na,0.00273213387455985,0.00359218679371327,0.0034651905854822,0.00231210635689242
